whc_id;nombre;pais;categoria;criterios;lat;lon;n_componentes
1242;Nisa;Turkmenistan;cultural;(ii) (iii);37.951147222222;58.212408333333;1
1243;Lavaux;Switzerland;cultural;(iii) (iv) (v);46.491944444444;6.7461111111111;1
1245;San Marino Historic Centre and Mount Titano;San Marino;cultural;(iii);43.93277778;12.45194444;1
1246;Iwami Ginzan Silver Mine;Japan;cultural;(ii) (iii) (v);35.107222;132.4375;6
1248;South China Karst;People's Republic of China;natural;(vii) (viii) (ix);24.9233;110.3544;9
1250;Ciudad Universitaria;Mexico;cultural;(i) (ii) (iv);19.33222222;-99.18805556;1
1252;Pamir National Park;Tajikistan;natural;(vii) (viii);38.741231;72.119751;2
1253;Gamzigrad;Serbia;cultural;(iii) (iv);43.899305555556;22.186166666667;1
1255;Twyfelfontein;Namibia;cultural;(iii) (v);-20.595583333333;14.372583333333;1
1256;port of the Moon;France;cultural;(ii) (iv);44.838888888889;-0.57222222222222;1
1257;Zahamena National Park;Madagascar;natural;(ix) (x);-17.612194444444;48.779194444444;21
1258;Teide National Park;Spain;natural;(vii) (viii);28.2647;-16.6181;2
1259;Le Morne Brabant;Mauritius;cultural;(iii) (vi);-20.460555555556;57.313611111111;2
1260;Mehmed Paša Sokolović Bridge;Bosnia and Herzegovina;cultural;(ii) (iv);43.78248;19.28794;1
1262;Armenian Monastic Ensembles of Iran;Iran;cultural;(ii) (iii) (vi);38.978888888889;45.473333333333;9
1263;Abd al Kuri;Yemen;natural;(x);12.183333333333;52.233333333333;11
1264;Seongsan Ilchulbong;South Korea;natural;(vii) (viii);33.45805556;126.9425;9
1265;Richtersveld;South Africa;cultural;(iv) (v);-28.6;17.203888888889;1
1267;Surtsey;Iceland;natural;(ix);63.3040256609;-20.6047137915;1
1268;Historic Center of Agadez;Niger;cultural;(ii) (iii);16.9744;7.9896;1
1269;;Peru;cultural;(ii) (iii) (iv);-10.893611111111;-77.520277777778;1
1270;Historic Centre of Camagüey;Cuba;cultural;(iv) (v);22.1424;-80.4531;1
1272;São Francisco Square;Brazil;cultural;(ii) (iv);-11.01361111;-37.20555556;1
1273;Church of the Holy Trinity;Slovakia;cultural;(iii) (iv);49.133333;20.428333;10
1274;San Miguel de Allende;Mexico;cultural;(ii) (iv);20.915277777778;-100.74388888889;3
1276;Rhaetian Railway in the Albula / Bernina Landscapes;Italy;cultural;(ii) (iv);46.4089;10.0197;2
1277;Kanjizaiō-in;Japan;cultural;(ii) (vi);38.988517;141.110333;6
1278;Koryo Songgyungwan University;North Korea;cultural;(ii) (iii);37.98111111;126.56611111;10
1279;Mount Wutai;People's Republic of China;cultural;(ii) (iii) (iv) (vi);39.081388888889;113.56694444444;4
1280;Chief Roi Mata’s Domain;Vanuatu;cultural;(iii) (v) (vi);-17.69364;168.23399;1
1282;Jon-Lars;Sweden;cultural;(v);61.39013;16.051579;9
1283;Arras citadel;France;cultural;(i) (ii) (iv);50.2824;2.7591;15
1285;Joggins Fossil Cliffs;Canada;natural;(viii);45.751944;-64.418056;1
1287;Mantua and Sabbioneta;Italy;cultural;(ii) (iii);45.15944444;10.79444444;3
1290;Monarch Butterfly Biosphere Reserve;Mexico;natural;(vii);19.606388888889;-100.24166666667;4
1292;Mount Sanqing;People's Republic of China;natural;(vii);28.951944444444;118.05194444444;1
1293;Hegra;Saudi Arabia;cultural;(ii) (iii);26.814166666667;37.9475;2
1295;Fort Jesus Museum;Kenya;cultural;(ii) (v);-4.0711666666667;39.682055555556;1
1298;Stoclet Palace;Belgium;cultural;(i) (ii);50.83514;4.41625;1
1299;Lena Pillars;Russia;natural;(viii);61.106944444444;127.36166666667;4
1302;La Chaux-de-Fonds / Le Locle, Watchmaking Town Planning;Switzerland;cultural;(iv);47.08;6.78;1
1303;Pontcysyllte Aqueduct and Canal;United Kingdom;cultural;(i) (ii) (iv);52.97212;-3.08727;1
1305;Shaolin Monastery;People's Republic of China;cultural;(iii) (vi);34.50709;112.93569;9
1306;Australian Convict Sites;Australia;cultural;(iv) (vi);-33.37833333;150.9944444;14
1308;Serra da Bocaina National Park;Brazil;mixto;(v) (vii) (x);-22.963;-44.67;7
1310;Cidade Velha;Cape Verde;cultural;(ii) (iii) (vi);14.916666666667;-23.604166666667;1
1312;Tower of Hercules;Spain;cultural;(iii);43.385833333333;-8.4063888888889;1
1313;Bullring of Almadén;Spain;cultural;(ii) (iv);38.775102777778;-4.8296444444444;37
1314;Wadden Sea;Denmark;natural;(viii) (ix) (x);53.528611111111;8.5561111111111;11
1315;Shushtar Historical Hydraulic System;Iran;cultural;(i) (ii) (v);32.053723;48.848687;1
1317;Pitons, cirques and remparts of Reunion Island;France;natural;(vii) (x);-21.0994;55.48;1
1318;The Gastaldaga area and the Episcopal complex;Italy;cultural;(ii) (iii) (vi);46.09417;13.43306;11
1319;Tonggurung;South Korea;cultural;(iii) (iv) (vi);37.622608;127.132075;22
1321;Immeuble Clarté;Switzerland;cultural;(i) (ii) (vi);46.2;6.1566666666667;24
1322;Grand-Bassam;Ivory Coast;cultural;(iii) (iv);5.2;-3.7333333333333;2
1324;Yangdong Folk Village;South Korea;cultural;(iii) (iv);36.001111111111;129.25333333333;6
1325;Phoenix Islands Protected Area;Kiribati;natural;(vii) (ix);-3.64972222;-172.8575;1
1326;Papahānaumokuākea Marine National Monument;United States;mixto;(iii) (vi) (viii) (ix) (x);25.5;-170.5;1
1328;Imperial Citadel of Thang Long;Vietnam;cultural;(ii) (iii) (vi);21.0325;105.83972;1
1329;At-Turaif District;Saudi Arabia;cultural;(iv) (v) (vi);24.733333;46.575556;1
1330;Residence of Bukovinian and Dalmatian Metropolitans;Ukraine;cultural;(ii) (iii) (iv);48.296641666667;25.924905555556;1
1333;Konso Cultural Landscape;Ethiopia;cultural;(iii) (v);5.25;37.48306;1
1334;West Lake Cultural Landscape of Hangzhou;People's Republic of China;cultural;(ii) (iii) (vi);30.2375;120.1408333;1
1335;Mount Danxia;People's Republic of China;natural;(vii) (viii);25.031944444444;113.74611111111;10
1336;Musawarat;Sudan;cultural;(ii) (iii) (iv) (v);16.41583333;33.32361111;5
1337;Episcopal City of Albi;France;cultural;(iv) (v);43.9283;2.1425;1
1338;Jantar Mantar;India;cultural;(iii) (iv);26.924722222222;75.825;2
1339;Bikini Atoll;Marshall Islands;cultural;(iv) (vi);11.6;165.4;1
1342;Silent Valley National Park;India;natural;(ix) (x);11.133333333333;76.466666666667;41
1343;Cultural Sites of Al Ain (Hafit, Hili, Bidaa Bint Saud and Oases Areas);United Arab Emirates;cultural;(iii) (iv) (v);24.06777778;55.80638889;18
1344;Bois du Cazier;Belgium;cultural;(ii) (iv);50.380556;4.442778;6
1345;Sheikh Safi al-Din Khānegāh and Shrine Ensemble;Iran;cultural;(i) (ii) (iv);38.248611111111;48.291388888889;1
1346;Tabriz Bazaar;Iran;cultural;(ii) (iii) (iv);38.080772222222;46.292286111111;1
1348;Dead Cities;Syria;cultural;(iii) (iv) (v);36.33416667;36.84416667;26
1349;Grachtengordel;Netherlands;cultural;(i) (ii) (iv);52.366388888889;4.8858333333333;1
1351;Historic downtown of Mexico City;Mexico;cultural;(i) (ii) (iv) (vi);19.432777777778;-99.133055555556;63
1352;Prehistoric Caves of Yagul and Mitla in the Central Valley of Oaxaca;Mexico;cultural;(iii);16.95083333;-96.42111111;1
1356;Blue and John Crow Mountains;Jamaica;mixto;(iii) (vi) (x);18.0775;-76.571111111111;1
1358;Citadel of the Hồ Dynasty;Vietnam;cultural;(ii) (iv);20.078055555556;105.60472222222;1
1359;Saloum Delta;Senegal;cultural;(iii) (iv) (v);13.835277777778;-16.498611111111;1
1360;northern French coal mining region;France;cultural;(ii) (iv) (vi);50.4625;3.54611;110
1361;Al-Balad, Jeddah;Saudi Arabia;cultural;(ii) (iv) (vi);21.4833;39.2;1
1362;Chichijima;Japan;natural;(ix);27.066666666667;142.20833333333;27
1363;Nussbaumersee;Switzerland;cultural;(iv) (v);47.616111111111;8.8172222222222;119
1364;Bahrain Pearling Trail;Bahrain;cultural;(iii);26.25;50.61;19
1366;Selimiye Mosque;Turkey;cultural;(i) (iv);41.678056;26.559444;1
1367;Garrison Border Town of Elvas and its Fortifications;Portugal;cultural;(iv);38.88055556;-7.16333333;9
1368;Fagus Factory;Germany;cultural;(ii) (iv);51.9837;9.81256;1
1369;Ningaloo Reef;Australia;natural;(vii) (x);-22.739;113.628;1
1370;Beit Guvrin National Park;Israel;cultural;(v);31.61305556;34.89833333;1
1371;Cultural Landscape of the Serra de Tramuntana;Spain;cultural;(ii) (iv) (v);39.73083;2.69472;1
1372;Eram Garden;Iran;cultural;(i) (ii) (iii) (iv) (vi);29.635833333333;52.525555555556;9
1375;Santiniketan;India;cultural;(iv) (vi);23.6776;87.6852;1
1376;Garrison Historic Area;Barbados;cultural;(ii) (iii) (iv);13.09666667;-59.61388889;2
1377;Wadi Rum;Jordan;mixto;(iii) (v) (vii);29.5765;35.419927777778;1
1379;Margravial Opera House;Germany;cultural;(i) (iv);49.944344697677;11.578663620864;1
1380;Lobéké National Park;Cameroon;natural;(ix) (x);2.25;15.75;6
1382;Petroglyphic Complexes of the Mongolian Altai;Mongolia;cultural;(iii);49.333888888889;88.395277777778;4
1386;Rock Islands Southern Lagoon;Palau;mixto;(iii) (v) (vii) (ix) (x);7.2469;134.3525;1
1387;Universidade de Coimbra – Alta e Sofia;Portugal;cultural;(ii) (iv) (vi);40.20781111;-8.425775;1
1388;Chengjiang Fossil Site;People's Republic of China;natural;(viii);24.668888888889;102.97722222222;1
1389;Xanadu;People's Republic of China;cultural;(ii) (iii) (iv) (vi);42.358021111111;116.18515888889;1
1390;The Vineyard Landscape of Piedmont: Langhe-Roero and Monferrato;Italy;cultural;(iii) (v);44.651944444444;7.9941666666667;8
1393;Nahal Me'arot Nature Reserve;Israel;cultural;(iii) (v);32.670833333333;34.966111111111;1
1396;Bukit Gua Harimau;Malaysia;cultural;(iii) (iv);5.1494;100.9807;5
1397;Jameh Mosque of Isfahan;Iran;cultural;(ii);32.669722222222;51.685277777778;1
1398;Gonbad-e Qabus;Iran;cultural;(i) (ii) (iii) (iv);37.258121354303;55.16899113363;1
1399;Levuka Historical Port Town;Fiji;cultural;(ii) (iv);-17.68337778;178.8345333;1
1400;Lakes of Ounianga;Chad;natural;(vii);18.98333333;20.66666667;1
1401;Rabat, Modern Capital and Historic City;Morocco;cultural;(ii) (iv);34.0242;-6.8228;4
1402;Zubarah;Qatar;cultural;(iii) (iv) (v);25.9833949;51.0272187;2
1403;Mount Hamiguitan Range Wildlife Sanctuary;Philippines;natural;(x);6.74;126.182;2
1404;Grand-Pré;Canada;cultural;(v) (vi);45.108889;-64.309167;1
1405;Çatalhöyük;Turkey;cultural;(iii) (iv);37.6675;32.828333333333;1
1406;Great Himalayan National Park;India;natural;(x);31.804288;77.951021;2
1407;Bassari Country;Senegal;cultural;(iii) (v) (vi);12.593333333333;-12.845833333333;4
1410;El Pinacate y Gran Desierto de Altar Biosphere Reserve;Mexico;natural;(vii) (viii) (x);32.0;-113.91666667;1
1411;Chersonesus;Ukraine;cultural;(ii) (v);44.611627;33.493302;18
1412;Red Bay National Historic Site;Canada;cultural;(iii) (iv);51.726916666667;-56.429527777778;1
1413;Bergpark Wilhelmshöhe;Germany;cultural;(iii) (iv);51.3167;9.4;1
1414;Bayinbuluke National Natural Reserve;People's Republic of China;natural;(vii) (ix);42.7981;84.1639;6
1415;Pimachiowin Aki;Canada;mixto;(iii) (vi) (ix);51.0;-95.0;1
1416;Stevns Klint;Denmark;natural;(viii);55.2822;12.45;1
1418;Lake Yamanaka;Japan;cultural;(iii) (vi);35.416666666667;138.875;28
1422;Golestan Palace;Iran;cultural;(ii) (iii) (iv);35.679722222222;51.420277777778;1
1423;Maymand;Iran;cultural;(v);30.168055555556;55.375555555556;1
1424;St. Paraskevi Church, Radruż;Poland;cultural;(iii) (iv);50.17670149216;23.401607657812;18
1425;Climats, terroirs of Burgundy;France;cultural;(iii) (v);47.058055555556;4.8644444444444;1
1426;Chauvet Cave;France;cultural;(i) (iii);44.3881219;4.4161408;1
1427;Etna Park;Italy;natural;(viii);37.76527778;15.0;1
1430;Namib;Namibia;natural;(vii) (viii) (ix) (x);-23.0;15.0;2
1431;Bijagos Archipelago Biosphere Reserve;Guinea-Bissau;natural;(ix) (x);11.25;-16.083333333333;1
1432;Okavango Delta;Botswana;natural;(vii) (ix) (x);-19.4;22.9;1
1433;Church of the Nativity;Palestine;cultural;(iv) (vi);31.704305555556;35.207583333333;2
1434;Chaîne des Puys - Limagne fault tectonic arena;France;natural;(viii);45.77939;2.96511;1
1435;Poverty Point;United States;cultural;(iii);32.6367;-91.4114;2
1437;Citadel of Erbil;Iraq;cultural;(iv);36.191;44.009;1
1438;Tràng An;Vietnam;mixto;(v) (vii) (viii);20.2557;105.9156;2
1439;Namhansanseong;South Korea;cultural;(ii) (iv);37.47802778;127.18419444;1
1440;Burkhan Khaldun;Mongolia;cultural;(iv) (vi);48.783333333333;109.16666666667;1
1441;Van Nelle Factory;Netherlands;cultural;(ii) (iv);51.922778;4.433611;1
1442;Bingling Temple;People's Republic of China;cultural;(ii) (iii) (v) (vi);35.80551;103.044378;41
1443;Grand Canal;People's Republic of China;cultural;(i) (iii) (iv) (vi);30.261388888889;120.22388888889;2
1444;Pyu Ancient Cities;Myanmar;cultural;(ii) (iii) (iv);22.47;95.81861111;4
1446;Al Maghtas;Jordan;cultural;(iii) (vi);31.837222222222;35.550277777778;1
1447;Princely Abbey of Corvey;Germany;cultural;(ii) (iii) (iv);51.777778;9.41;1
1448;Landscapes of Dauria;Russia;natural;(ix) (x);49.93022;115.42544;7
1449;Takayama-sha;Japan;cultural;(ii) (iv);36.2033;139.0317;8
1450;Thimlich Ohinga;Kenya;cultural;(iii) (iv) (v);-0.89133805555556;34.326106944444;1
1452;Hüdavendigar Complex;Turkey;cultural;(i) (ii) (iv) (vi);40.2025;29.020833333333;9
1453;Precolumbian Chiefdom Settlements with Stone Spheres of the Diquís;Costa Rica;cultural;(iii);8.938453;-83.502539;5
1455;Susa;Iran;cultural;(i) (ii) (iii) (iv);32.189444444444;48.256111111111;2
1456;Shahr-e Sukhteh;Iran;cultural;(ii) (iii) (iv);30.595277777778;61.331944444444;1
1457;Pergamon;Turkey;cultural;(i) (ii) (iii) (iv) (vi);39.116667;27.183333;12
1459;Inca road system;Chile;cultural;(ii) (iii) (iv) (vi);-18.25;-69.59166667;143
1461;Kaeng Krachan Forest Complex;Thailand;natural;(x);12.865666666667;99.400166666667;2
1463;Aqueduct of Padre Tembleque;Mexico;cultural;(i) (ii) (iv);19.836388888889;-98.662222222222;1
1464;Fray Bentos Industrial Landscape;Uruguay;cultural;(ii) (iv);-33.117778;-58.331667;1
1465;avenue de Champagne;France;cultural;(iii) (iv) (vi);49.041216;3.969669;15
1466;Mission Concepcion;United States;cultural;(ii);29.39069104;-98.4901422;12
1467;Speicherstadt and Kontorhaus District with Chilehaus;Germany;cultural;(iv);53.543333333333;9.9919444444444;1
1468;Christiansfeld;Denmark;cultural;(iii) (iv);55.356667;9.483056;17
1469;Par force hunting landscape in North Zealand;Denmark;cultural;(ii) (iv);55.9136;12.3578;4
1470;Naumburg Cathedral;Germany;cultural;(i) (ii);51.154722222222;11.803888888889;1
1471;Beit She'arim National Park;Israel;cultural;(ii) (iii);32.704166666667;35.128055555556;1
1472;Jabal Umm Sinman;Saudi Arabia;cultural;(i) (iii);28.0106;40.9131;3
1473;Sculptural Ensemble of Constantin Brâncuși at Târgu Jiu;Romania;cultural;(i) (ii);45.037430555556;23.285375;1
1474;Hailongtun Castle;People's Republic of China;cultural;(ii) (iii);27.8119;106.817;4
1475;Ennedi Plateau;Chad;mixto;(iii) (vii) (ix);17.25;22.0;2
1477;Mireuksa;South Korea;cultural;(ii) (iii);36.0119;127.031;9
1478;Freiberg Mining Landscape;Germany;cultural;(ii) (iii) (iv);50.9183;13.3445;24
1480;Victorian Gothic and Art Deco Ensembles of Mumbai;India;cultural;(ii) (iv);18.929806;72.830083;1
1481;Eridu;Iraq;mixto;(iii) (v) (ix) (x);30.81583;45.99583;12
1483;Singapore Botanic Gardens;Singapore;cultural;(ii) (iv);1.3151;103.8162;1
1484;Hashima Island;Japan;cultural;(ii) (iv);32.627777777778;129.73833333333;23
1485;Forth Bridge;United Kingdom;cultural;(i) (iv);55.9984;-3.3876;1
1486;Rjukan–Notodden Industrial Heritage Site;Norway;cultural;(ii) (iv);59.878611111111;8.5936111111111;1
1487;Royal Palace and Palatine Chapel;Italy;cultural;(ii) (iv);38.11083;13.35306;11
1488;Hevsel Gardens;Turkey;cultural;(iv);37.9075;40.2475;4
1490;Karatau Nature Reserve;Kazakhstan;natural;(x);43.71666667;68.73333333;11
1492;Palestine: Land of Olives and Vines – Cultural Landscape of Southern Jerusalem, Battir;Palestine;cultural;(iv) (v);31.71972222;35.13055556;1
1493;Pampulha Modern Ensemble;Brazil;cultural;(i) (ii) (iv);-19.851944444444;-43.973611111111;1
1495;Hidden Christian Sites in the Nagasaki Region;Japan;cultural;(iii);32.802222;128.903889;13
1496;Solomon R. Guggenheim Museum;United States;cultural;(ii);40.783055555556;-73.958888888889;9
1497;Mistaken Point Ecological Reserve;Canada;natural;(viii);46.6319;-53.1903;1
1498;Byeongsan Seowon;South Korea;cultural;(iii) (iv);36.54028;128.55278;10
1499;Antigua Naval Dockyard and Related Archaeological Sites;Antigua and Barbuda;cultural;(ii) (iv);17.00455;-61.76007;1
1500;Gorham's Cave complex;United Kingdom;cultural;(iii);36.1225;-5.3419444444444;1
1501;The Manga Dolmen and The Viera Dolmen;Spain;cultural;(i) (iii) (iv);37.025;-4.54444;6
1502;Nalanda Mahavihara;India;cultural;(iv) (vi);25.136797222222;85.443827777778;1
1503;Nan Madol;Federated States of Micronesia;cultural;(i) (iii) (iv) (vi);6.841944;158.332222;1
1504;Mramorje;Serbia;cultural;(iii) (vi);43.95043615;19.42748429;34
1505;Dasht-e Lut;Iran;natural;(vii) (viii);30.263888888889;59.241111111111;1
1506;Baladeh Qanat;Iran;cultural;(iii) (iv);34.1355;58.373666666667;12
1507;Phu Phra Bat Historical Park;Thailand;cultural;(iii) (v);17.73333333;102.35833333;2
1508;Rock Paintings of Hua Mountain;People's Republic of China;cultural;(iii) (vi);22.248327;107.042276;4
1509;Hubei Shennongjia;People's Republic of China;natural;(ix) (x);31.29;110.19;3
1510;San Benedicto Island;Mexico;natural;(vii) (ix) (x);19.3;-110.81666666667;6
1511;M'banza-Kongo;Angola;cultural;(iii) (iv) (vi);-6.2666666666667;14.25;1
1513;Khangchendzonga National Park;India;mixto;(iii) (vi) (vii) (x);27.6563;88.3123;1
1517;Philippi;Greece;cultural;(iii) (iv);41.013056;24.286389;2
1518;Ani;Turkey;cultural;(ii) (iii) (iv);40.5075;43.572777777778;1
1519;Aphrodisias;Turkey;cultural;(ii) (iii) (iv) (vi);37.708964;28.722332;4
1523;Snetogorsky Monastery, Pskov;Russia;cultural;(ii);57.835026944444;28.262493888889;18
1525;Sviyazhsk Assumption Monastery;Russia;cultural;(ii) (iv);55.770124;48.652451;1
1526;Los Alerces National Park;Argentina;natural;(vii) (x);-42.8075;-71.89888889;1
1527;Ach Valley;Germany;cultural;(iii);48.38778;9.76556;3
1528;Talayotic Culture of Minorca;Spain;cultural;(i) (ii) (iv);39.9975;3.9088888888889;2
1529;Taputapuatea marae;France;cultural;(iii) (iv) (vi);-16.836111111111;-151.35916666667;1
1532;Sambor Prei Kuk;Cambodia;cultural;(ii) (iii) (vi);12.867283;105.040025;1
1533;Palmanova Fortress;Italy;cultural;(iii) (iv);45.904971;13.310256;9
1534;Zapotitlan - Cuicatlán;Mexico;mixto;(iv) (x);17.99;-97.1872;4
1535;Sacred Island of Okinoshima and Associated Sites in the Munakata Region;Japan;cultural;(ii) (iii);34.245;130.1056;8
1536;Kujataa;Greenland;cultural;(v);61.164444444444;-45.598055555556;6
1537;Qalhat;Oman;cultural;(ii) (iii);22.699996;59.369896;1
1538;Ivrea, industrial city of the 20th century;Italy;cultural;(iv);45.4575;7.8692;1
1539;Tarnowskie Góry Lead-Silver-Zinc Mine and its Underground Water Management System;Poland;cultural;(i) (ii) (iv);50.4427;18.85123;1
1540;Hoh Xil;People's Republic of China;natural;(vii) (x);35.15;91.0;1
1541;Gulangyu;People's Republic of China;cultural;(ii) (iv);24.4475;118.06194444444;1
1542;Dilmun Burial Mounds;Bahrain;cultural;(iii) (iv);26.14972222;50.51277778;22
1544;Heritage district of Yazd;Iran;cultural;(iii) (v);31.900555555556;54.369583333333;1
1545;Khomani Cultural Landscape;South Africa;cultural;(v) (vi);-25.687611111111;20.374583055556;1
1548;Valongo Wharf;Brazil;cultural;(vi);-22.897111;-43.187394;1
1549;Shaki;Azerbaijan;cultural;(ii) (v);41.191944444444;47.170555555556;5
1550;Asmara: A Modernist African City;Eritrea;cultural;(ii) (iv);15.335278;38.935833;1
1551;Historic City of Ahmadabad;India;cultural;(ii) (v);23.0256;72.5875;2
1552;Roșia Montană Mining Landscape;Romania;cultural;(ii) (iii) (iv);46.306111111111;23.130555555556;1
1553;Hedeby;Germany;cultural;(iii) (iv);54.491111111111;9.5652777777778;21
1555;Wilhelminaoord;Netherlands;cultural;(ii) (iv);52.8561;6.1639;6
1557;Aasivissuit–Nipisat;Greenland;cultural;(v);67.063930555556;-51.433205555556;2
1558;Žatec;Czech Republic;cultural;(iii) (iv) (v);50.327264913574;13.545859487384;7
1559;Fanjingshan;People's Republic of China;natural;(x);27.883333333333;108.76666666667;1
1560;Madinat Al-Zahra;Spain;cultural;(iii) (iv);37.886080468889;-4.8677854722573;1
1561;Anping Bridge;People's Republic of China;cultural;(iv);24.71013889;118.44366667;18
1562;Beopjusa;South Korea;cultural;(iii);36.5415;127.833;8
1563;Al-Ahsa Oasis;Saudi Arabia;cultural;(iii) (iv) (v);25.429444;49.621944;14
1564;Tr'ondëk-Klondike;Canada;cultural;(iv) (vi);64.0;-139.0;1
1565;Old City of Hebron;Palestine;cultural;(ii) (iv) (vi);31.525277777778;35.108333333333;1
1568;Sarvestan Palace;Iran;cultural;(ii) (iii) (v);29.195556;53.230833;11
1569;Maison Carrée;France;cultural;(iv);43.838194;4.356111;1
1570;Ramappa Temple;India;cultural;(i) (iii);18.259444444444;79.9425;1
1571;Le Colline del Prosecco di Conegliano e Valdobbiadene;Italy;cultural;(v);45.953;12.2261;1
1572;Göbekli Tepe;Turkey;cultural;(i) (ii) (iv);37.223055555556;38.9225;1
1573;Royal Building of Mafra;Portugal;cultural;(iv);38.936922;-9.326395;1
1574;Iriomote Island;Japan;natural;(x);24.34;123.81;6
1575;Makhonjwa Mountains;South Africa;natural;(viii);-33.4;22.0;1
1577;Budj Bim;Australia;cultural;(iii) (v);-38.0667;141.917;3
1578;Risco Caido;Spain;cultural;(iii) (v);28.043558333333;-15.661255555556;1
1580;Water Management System of Augsburg;Germany;cultural;(ii) (iv) (v);48.3655;10.902;1
1582;The Colonial Transisthmian Route of Panamá;Panama;cultural;(iv) (v) (vi);8.9524305555556;-79.534741666667;1
1584;Boola;Iran;natural;(ix);36.43333333;53.96666667;19
1585;Trans-Iranian Railway;Iran;cultural;(ii) (iv);35.658305555556;51.398333333333;1
1586;Murambi Genocide Memorial;Rwanda;cultural;(vi);-2.4544;29.5684;1
1587;Plain of Jars;Laos;cultural;(iii);19.431111111111;103.1525;16
1588;Bagan;Myanmar;cultural;(iii) (iv) (vi);21.1725;94.86;1
1589;Landscape for Breeding and Training of Ceremonial Carriage Horses at Kladruby nad Labem;Czech Republic;cultural;(iv) (v);50.0574;15.48433;2
1590;Bom Jesus do Monte;Portugal;cultural;(iv);41.5546;-8.3775;1
1591;Gochang tidal flats;South Korea;natural;(x);35.551852777778;126.53370277778;4
1592;Liangzhu site;People's Republic of China;cultural;(iii) (iv);30.396666666667;119.98527777778;5
1593;Magodayūyama Kofun;Japan;cultural;(iii) (iv);34.56;135.485;46
1594;Jodrell Bank Observatory;United Kingdom;cultural;(i) (ii) (iv) (vi);53.23625;-2.3071388888889;1
1595;Port Royal;Jamaica;cultural;(iv) (vi);17.9375;-76.841388888889;1
1597;Writing-on-Stone Provincial Park;Canada;cultural;(iii);49.0819;-111.617;1
1599;Krzemionki;Poland;cultural;(iii) (iv);50.97277778;21.49416667;5
1602;Békuy;Burkina Faso;cultural;(iii) (iv) (vi);11.6224;-3.8919;6
1603;Crozet Islands;France;natural;(vii) (ix) (x);-46.38;51.67;5
1604;Vatnajökull National Park;Iceland;natural;(viii);64.5;-17.0;1
1605;Jaipur;India;cultural;(ii) (iv) (vi);26.915;75.82;1
1606;Jiangsu Dafeng National Nature Reserve, and the Southern Section and Dongsha Experimental Zone of Jiangsu Yancheng National Nature Reserve;People's Republic of China;natural;(x);32.9319;121.0168;3
1608;Frontiers of the Roman Empire – The Danube Limes (Western Segment);Austria;cultural;(ii) (iii) (iv);48.115;16.861;3
1610;Padang Panjang railway station;Indonesia;cultural;(ii) (iv);-0.463368;100.395;13
1611;Lençóis Maranhenses National Park;Brazil;natural;(vii) (viii) (x);-2.4833333333333;-43.133333333333;1
1612;Church of Cristo Obrero y Nuestra Señora de Lourdes;Uruguay;cultural;(iv);-34.744;-55.766;1
1613;The Great Spa Towns of Europe;Belgium;cultural;(ii) (iii);51.381305555556;-2.3590555555556;77
1614;Artists' Colony in Darmstadt;Germany;cultural;(ii) (iv);49.87543334529;8.6665039701752;1
1616;Mtirala National Park;Georgia;natural;(ix) (x);41.684194;41.859856;8
1618;Paseo del Prado and Buen Retiro, a landscape of Arts and Sciences;Spain;cultural;(ii) (iv) (vi);40.414139;-3.686528;1
1619;Bir Hima Rock Petroglyphs and Inscriptions;Saudi Arabia;cultural;(iii);18.249239;44.451839;7
1620;Sítio Roberto Burle Marx;Brazil;cultural;(ii) (iv);-23.02385;-43.54474;1
1621;Deer Stone Monuments, the Heart of Bronze Age Culture;Mongolia;cultural;(i) (iii);47.742777777778;101.22583333333;1
1622;Arslantepe;Turkey;cultural;(iii);38.38194444;38.36111111;1
1623;Padua's fourteenth-century fresco cycles;Italy;cultural;(ii);45.411888888889;11.879611111111;1
1624;Chankillo;Peru;cultural;(i) (iv);-9.55666667;-78.23583333;3
1625;Cordouan Lighthouse;France;cultural;(i) (iv);45.5863198;-1.1733254;1
1627;Buddhistic cloister of Ajina-Tepa;Tajikistan;cultural;(ii) (iii);37.79802778;68.85436111;4
1631;Castra Novaesium;Germany;cultural;(ii) (iii) (iv);51.1839;6.72194;52
1632;Futatsumori Site;Japan;cultural;(iii) (v);40.748055555556;141.23;16
1633;Penrhyn Slate Quarry and Bethesda, and the Ogwen valley to Port Penrhyn;United Kingdom;cultural;(ii) (v);53.1761;-4.0736;7
1634;Settlement and Artificial Mummification of the Chinchorro Culture in the Arica and Parinacota Region;Chile;cultural;(iii) (v);-18.482;-70.322;5
1635;Nice, Winter Resort Town of the Riviera;France;cultural;(ii);43.701694444444;7.2723055555556;1
1636;Jewish Cemetery;Germany;cultural;(ii) (iii) (vi);49.629722222222;8.3555555555556;5
1638;Badain Jaran Desert;People's Republic of China;natural;(vii) (viii);40.399722222222;102.00027777778;2
1640;Djerba;Tunisia;cultural;(v);33.7837;10.8833;1
1641;The Gedeo Cultural Landscape;Ethiopia;cultural;(iii) (v);5.1167;38.6667;1
1642;Mount Kumgang;North Korea;mixto;(iii) (vii);38.656763888889;128.10490277778;1
1643;Žale Central Cemetery;Slovenia;cultural;(iv);46.070781083;14.531855141;7
1645;Dholavira;India;cultural;(iii) (iv);23.88611111;70.21666667;1
1647;Cultural Landscape of Hawraman/Uramanat;Iran;cultural;(iii) (v);35.107358333333;46.47785;1
