whc_id;nombre;pais;categoria;lat;lon
1005;Hôtel Solvay;Belgium;cultural;50.826319;4.365278
855;Sint-Agnesbegijnhof;Belgium;cultural;50.82111;5.19333
240;Javari Temple, Khajuraho;India;cultural;24.849497;79.935316
1711;Maidam;India;cultural;26.943611111111;94.875
1711;Maidam;India;cultural;26.9431;94.8792
1342;Neyyar Wildlife Sanctuary;India;natural;8.4;77.16
1342;Peppara Wildlife Sanctuary;India;natural;8.64722222;77.16666667
1342;New Amarambalam Reserved Forest;India;natural;11.23333333;76.18333333
944;Kalka–Shimla Railway;India;cultural;31.1046052;77.1734242
1342;Pushpagiri Wildlife Sanctuary;India;natural;12.58333333;75.66666667
922;Rani ki vav;India;cultural;23.85892;72.10162
460;Valle de los Ingenios;Cuba;cultural;21.841388888889;-79.858055555556
889;Desembarco del Granma National Park;Cuba;natural;19.883333;-77.633333
841;Castillo de San Pedro de la Roca;Cuba;cultural;19.968705555556;-75.8703
958;Maiden Tower;Azerbaijan;cultural;40.366166666667;49.83725
1187;Tynnyrilaki;Sweden;cultural;68.255;22.982777777778
1660;Trelleborg ring fort;Sweden;cultural;55.3764;13.1472
593;Sangiran;Indonesia;cultural;-7.45;110.85
285;Port, Fortresses and Group of Monuments, Cartagena;Colombia;cultural;10.41666667;-75.53333333
1372;Pahlavanpur Garden;Iran;cultural;31.560277777778;54.440833333333
1372;Akbarieh Garden;Iran;cultural;32.853055555556;59.228055555556
1372;Abbasabad Garden;Iran;cultural;36.665444444444;53.595388888889
1668;Dayr-e Gachin Caravanserai;Iran;cultural;35.058277777778;51.420111111111
1668;Bastak Caravanserai;Iran;cultural;27.198472222222;54.375944444444
1568;Relief of Ardashir I's equestrian victory over Artabanus IV;Iran;cultural;28.9099;52.5409
1668;Qelli Caravanserai;Iran;cultural;37.15325;56.920833333333
1222;Behistun;Iran;cultural;34.388222222222;47.434361111111
1668;Khajeh Nazar Caravanserai;Iran;cultural;38.9775;45.576944444444
1372;Dowlatabad Garden;Iran;cultural;31.902777777778;54.3525
1722;Flow Country;United Kingdom;natural;58.3715;-3.65845
712;Villa Piovene;Italy;cultural;45.747751;11.533216
712;Villa Trissino;Italy;cultural;45.4322;11.4131
1158;Necropolis of Monterozzi;Italy;cultural;42.25008;11.767854
1158;Necropolis of Monterozzi;Italy;cultural;42.250444444444;11.769861111111
712;Villa Forni Cerato;Italy;cultural;45.65638889;11.56222222
712;Villa Pojana;Italy;cultural;45.2853392;11.4980618
712;Villa Cornaro;Italy;cultural;45.60708;11.99939
712;Villa Pisani;Italy;cultural;45.23053;11.46965
174;Historic Centre of Florence;Italy;cultural;43.77306;11.25611111
724;Visoki Dečani;Serbia;cultural;42.546944444444;20.266388888889
724;Our Lady of Promise;Serbia;cultural;42.211388888889;20.735833333333
1253;Gamzigrad;Serbia;cultural;43.899305555556;22.186166666667
96;Stari Ras;Serbia;cultural;43.128342;20.415669
96;Stari Ras;Serbia;cultural;43.118888888889;20.422777777778
855;Begijnhof Sinte-Elisabeth te Sint-Amandsberg;Belgium;cultural;51.05694;3.74778
855;Begijnhof Sinte-Elisabeth te Sint-Amandsberg;Belgium;cultural;51.056974;3.74647
943;Belfort van Herentals;Belgium;cultural;51.176939;4.83615
1466;Mission San Juan Capistrano;United States;cultural;29.3327;-98.4553
1466;Mission San Juan Capistrano;United States;cultural;29.33259815;-98.45517618
1466;Mission San Juan Capistrano;United States;cultural;29.331666666667;-98.454166666667
64;Tikal National Park;Guatemala;mixto;17.21666667;-89.61666667
1468;Christiansfeld;Denmark;cultural;55.356667;9.483056
368;Border Ranges National Park;Australia;natural;-28.359722222222;152.98611111111
368;Border Ranges National Park;Australia;natural;-28.331666666667;153.0844444
1000;Fernando de Noronha Marine National Park;Brazil;natural;-3.867;-32.446
559;Drottningholm Palace Theatre;Sweden;cultural;59.32306667;17.885
333;Huascarán National Park;Peru;natural;-9.4;-77.4
1540;Hoh Xil;People's Republic of China;natural;35.15;91.0
1561;Luoyang Bridge;People's Republic of China;cultural;24.953236;118.675243
1442;Maijishan Grottoes;People's Republic of China;cultural;34.350136;106.005973
995;Jesuit Block and Estancias of Córdoba;Argentina;cultural;-31.656111111111;-64.435277777778
275;San Ignacio Miní;Argentina;cultural;-27.25528;-55.53167
275;San Ignacio Miní;Argentina;cultural;-27.255306;-55.5315
1424;Protection of Our Most Holy Lady Church, Owczary;Poland;cultural;49.588571437389;21.191464738739
1101;Champaner-Pavagadh Archaeological Park;India;cultural;22.483333333333;73.533333333333
250;Prahadisvarar Temple;India;cultural;10.78305556;79.1325
1631;Castra Divitia;Germany;cultural;50.937238;6.973596
430;Castellum of Ferbach;Germany;cultural;50.430382;7.652224
430;Castellum of Ferbach;Germany;cultural;50.4304;7.65227
1631;Castra of Werthausen;Germany;cultural;51.4222;6.71111
1631;Reckenberg Roman Watchtower;Germany;cultural;51.1751;6.76654
1066;Rhine Gorge;Germany;cultural;50.1736;7.6941694444444
783;Martin Luthers Sterbehaus;Germany;cultural;51.5281;11.5443
1478;Ore Mountain Mining Region;Germany;cultural;50.4065;12.8373
1133;Grumsiner Forst/Redernswalde;Germany;natural;53.0;13.8333
1695;Zagori;Greece;cultural;39.8667;20.7
1117;Landscape of the Pico Island Vineyard Culture;Portugal;cultural;38.51333333;-28.54111111
1117;Landscape of the Pico Island Vineyard Culture;Portugal;cultural;38.51333333;-28.54111111
1590;Bom Jesus do Monte;Portugal;cultural;41.5546;-8.3775
1363;Sous-Colachoz, lakeside settlement;Switzerland;cultural;46.8472;6.71754
1363;Corsier–Corsier-Port;Switzerland;cultural;46.26823;6.21047
1363;Wauwilermoos pile dwelling settlement;Switzerland;cultural;47.1829;8.01649
1363;Gletterens–Les Grèves;Switzerland;cultural;46.904;6.92916
1363;Corcellettes Les Violes, Neolithic lakeside settlement;Switzerland;cultural;46.8182;6.66788
1363;Greng–Spitz;Switzerland;cultural;46.921369;7.089779
1363;Haut-Vully–Môtier I;Switzerland;cultural;46.9489;7.08832
1363;Hitzkirch–Seematte;Switzerland;cultural;47.216187;8.255267
1302;La Chaux-de-Fonds / Le Locle, Watchmaking Town Planning;Switzerland;cultural;47.08;6.78
1363;Dorfstation;Switzerland;cultural;47.04874;7.15006
1363;Morges–Stations de Morges;Switzerland;cultural;46.5108;6.50312
1363;"Segelboothafen, part of the UNESCO World Heritage Site ""Pile Dwellings""";Switzerland;cultural;46.928623;7.112206
1363;Mur–Chenevières de Guévaux I;Switzerland;cultural;46.9349;7.05496
1363;Noréaz–Praz des Gueux;Switzerland;cultural;46.7942;7.03719
854;East Rennell;Solomon Islands;natural;-11.683327777778;160.33332777778
759;Fort aan de Winkel;Netherlands;cultural;52.25694;4.95722
1555;;Netherlands;cultural;52.8431;6.1872
1631;Forum Hadriani;Netherlands;cultural;52.060169;4.349214
759;Mouse Fort;Netherlands;cultural;52.32944;5.07222
765;Kronotsky Nature Reserve;Russia;natural;54.58;160.72
604;Saviour Church on Nereditsa;Russia;cultural;58.497416666667;31.311472222222
1325;Phoenix Islands Protected Area;Kiribati;natural;-3.64972222;-172.8575
954;Saint Catherine Area;Egypt;cultural;28.55623;33.97543
726;Marechiaro;Italy;cultural;40.7949;14.1919
260;Sangay National Park;Ecuador;natural;-1.8333333333333;-78.333333333333
883;El Fuerte de Samaipata;Bolivia;cultural;-18.178355555556;-63.818988888889
1060;Kenya Lake System in the Great Rift Valley;Kenya;natural;0.4425;36.24
820;Cocos Island National Park;Costa Rica;natural;5.53333;-87.0667
820;Cocos Island National Park;Costa Rica;natural;5.53333;-87.0667
205;Talamanca Range-La Amistad Reserves;Costa Rica;natural;9.40694444;-82.93861111
205;Talamanca Range-La Amistad Reserves;Costa Rica;natural;9.4069;-82.9386
205;Talamanca Range-La Amistad Reserves;Costa Rica;natural;9.40694444;-82.93861111
205;Talamanca Range-La Amistad Reserves;Costa Rica;natural;9.4069;-82.9386
205;Talamanca Range-La Amistad Reserves;Panama;natural;9.40694444;-82.93861111
205;Talamanca Range-La Amistad Reserves;Panama;natural;9.4069;-82.9386
205;Talamanca Range-La Amistad Reserves;Panama;natural;9.40694444;-82.93861111
205;Talamanca Range-La Amistad Reserves;Panama;natural;9.4069;-82.9386
1262;Armenian Monastic Ensembles of Iran;Iran;cultural;38.978888888889;45.473333333333
1262;Church of Saint Thaddeus;Iran;cultural;39.092222;44.544444
1262;Church of Saint Thaddeus;Iran;cultural;39.092222;44.544444
1262;Church of Saint Thaddeus;Iran;cultural;39.092222;44.544444
1503;Nan Madol;Federated States of Micronesia;cultural;6.841944;158.332222
85;Grand Roc cave;France;cultural;44.94799;0.99803
943;Belfry of Amiens;France;cultural;49.895517;2.295983
943;Belfry of Bailleul;France;cultural;50.739664;2.734389
943;Belfry of Comines;France;cultural;50.765278;3.006039
943;Belfry of Cambrai;France;cultural;50.174167;3.231944
1321;Unité d'Habitation de Marseille;France;cultural;43.2614;5.39639
203;Salines de Salins-les-Bains;France;cultural;46.937543;5.876146
1317;Pitons, cirques and remparts of Reunion Island;France;natural;-21.0994;55.48
943;Belfry of Doullens;France;cultural;50.15528;2.34075
868;Collégiale Saint-Pierre, La Romieu;France;cultural;43.981343850852;0.49821092059773
943;Belfry of Armentières;France;cultural;50.68667;2.8825
121;Basantapur Durbar Square;Nepal;cultural;27.704075;85.30708333
121;Patan Durbar Square;Nepal;cultural;27.67306667;85.32571389
1735;Jabal Al Fayah;United Arab Emirates;cultural;25.111404;55.838957
1351;Indé Municipality;Mexico;cultural;25.74;-104.98
1182;Islands and Protected Areas of the Gulf of California;Mexico;natural;27.753056;-111.672778
1182;Islands and Protected Areas of the Gulf of California;Mexico;natural;27.753056;-111.672778
1182;Islands and Protected Areas of the Gulf of California;Mexico;natural;27.753056;-111.672778
1549;Palace of Shaki Khans;Azerbaijan;cultural;41.204408878357;47.197604294847
1478;Ore Mountain Mining Region;Czech Republic;cultural;50.4065;12.8373
1319;Seosamneung;South Korea;cultural;37.6633;126.87
1319;Hongyureung;South Korea;cultural;37.6308;127.2122
1319;Hongyureung;South Korea;cultural;37.631906;127.211094
1319;Taegangneung;South Korea;cultural;37.6347;127.0969
1319;Jangneung;South Korea;cultural;37.1974;128.453125
1477;Mireuksa;South Korea;cultural;36.0119;127.031
1319;Heonilleung;South Korea;cultural;37.464905555556;127.08177222222
948;Hoi An Ancient Town;Vietnam;cultural;15.877135;108.328631
139;Bhir Mound;Pakistan;cultural;33.74333333;72.82138889
689;Salt;Jordan;cultural;32.039166666667;35.727222222222
1107;Haluza;Israel;cultural;31.097;34.652
1348;Qirqbize;Syria;cultural;36.174999;36.585533
121;Boudhanath;Nepal;cultural;27.721389;85.361944
1587;Plain of Jars;Laos;cultural;19.431111111111;103.1525
1631;Roman aqueduct Nijmegen;Netherlands;cultural;51.82103;5.91799
574;Historic Town of Sukhothai and Associated Historic Towns;Thailand;cultural;17.02111111;99.70361111
1616;Mtirala National Park;Georgia;natural;41.684194;41.859856
332;necropolis of Kerkouane;Tunisia;cultural;36.955969444444;11.086291666667
173;Stone Town;Tanzania;cultural;-6.1649444444444;39.198788888889
79;Tombs of the Kings;Cyprus;cultural;34.77611111;32.40472222
678;Huế citadel;Vietnam;cultural;16.46972222;107.57777778
1007;Table Mountain National Park;South Africa;natural;-33.9667;18.425
985;Maloti-Drakensberg Park;Lesotho;mixto;-29.4665;29.3939
985;Maloti-Drakensberg Park;Lesotho;mixto;-29.4665;29.3939
13;Melka Kunture;Ethiopia;cultural;8.7025;38.608333333333
1209;guachimicaga;Mexico;cultural;20.6951491;-103.8357192
608;Panaitan Island;Indonesia;natural;-6.591267;105.209033
455;Meteora;Greece;mixto;39.7125;21.626666666667
1242;Nisa;Turkmenistan;cultural;37.951147222222;58.212408333333
653;Tubbataha Reef;Philippines;natural;8.9533333333333;119.8675
653;Tubbataha Reef;Philippines;natural;8.9533333333333;119.8675
204;San Carlos de la Cabaña Fortress;Cuba;cultural;23.14722222;-82.35
1414;Tomur;People's Republic of China;natural;41.9683;80.3542
813;Retreat & Reflection Garden;People's Republic of China;cultural;31.159829;120.716123
1442;Xuanquanzhi;People's Republic of China;cultural;40.264906;95.329734
1110;Historic Centre of Macau;People's Republic of China;cultural;22.191;113.536
715;Rapa Nui National Park;Chile;cultural;-27.072877;-109.348579
1501;The Manga Dolmen and The Viera Dolmen;Spain;cultural;37.025;-4.54444
664;Alcantarilla Bridge;Spain;cultural;38.92917;-6.36022
664;Roman Bridge over Guadiana River;Spain;cultural;38.91535;-6.34716
664;Roman Theatre, Amphitheatre, the Amphitheatre House;Spain;cultural;38.91762;-6.33664
664;Trajan's Arch, Concordia Temple;Spain;cultural;38.9194;-6.34523
664;Santa Catalina Basilica, Mérida;Spain;cultural;38.9222;-6.33642
664;Casa Herrera Basilica;Spain;cultural;38.9619;-6.29371
664;Santa Eulalia Basilica: Interpretation Centre, Temple of Mars;Spain;cultural;38.92199;-6.34069
664;The Mithraeum House - The Columbaria Funerary Area;Spain;cultural;38.91314;-6.33831
664;Church of Santa Clara and Visigothic Art Collection;Spain;cultural;38.91836;-6.34548
664;Roman Wall and Albarrana Islamic Tower;Spain;cultural;38.92054;-6.34267
664;Santa Eulalia Obelisk;Spain;cultural;38.92053;-6.33983
875;The Amphitheatre, basilica, and Romanesque church;Spain;cultural;41.11472;1.25931
1371;Cultural Landscape of the Serra de Tramuntana;Spain;cultural;39.73083;2.69472
781;Recinto Intramuros de Cuenca;Spain;cultural;40.07661;-2.13175
781;barrio del Castillo;Spain;cultural;40.08233;-2.12572
781;barrio del San Antón;Spain;cultural;40.07903;-2.137
781;barrio de Tiradores;Spain;cultural;40.07444;-2.13044
803;Zone principal de la mina de oro de Las Médulas;Spain;cultural;42.46939;-6.77075
803;Estériles de la Balouta;Spain;cultural;42.44753;-6.81256
803;Estériles de Valdebría;Spain;cultural;42.42922;-6.798
803;Estériles de Yeres;Spain;cultural;42.42881;-6.77614
378;Mudejar Architecture of Aragon;Spain;cultural;40.34389;-1.10722
381;old quarter of Salamanca;Spain;cultural;40.96525;-5.6645
348;old town of Ávila;Spain;cultural;40.65639;-4.7
804;Palau de la Música Catalana and Hospital de Sant Pau, Barcelona;Spain;cultural;41.38778;2.175
804;Palau de la Música Catalana and Hospital de Sant Pau, Barcelona;Spain;cultural;41.38778;2.175
522;Centro histórico de Úbeda;Spain;cultural;38.01131;-3.37122
805;Yuso Monastery and Monastic Kitchen Gardens;Spain;cultural;42.32583;-2.865
805;Suso Monastery and Archaeological Sites;Spain;cultural;42.32939;-2.87269
417;Dalt Vila y murallas;Spain;mixto;38.90744;1.43558
1133;Hayedos de Picos de Europa - Cuesta Fria;Spain;natural;43.1725;-4.98778
1133;Hayedos de Picos de Europa - Canal de Asotin;Spain;natural;43.17111;-4.88917
669;Cathedral of San Salvador and Cámara Santa;Spain;cultural;43.3625;-5.84306
874;abrigo derecho del Estrecho de Santonje;Spain;cultural;37.8401;-2.1698
874;abrigo izquierda del Estrecho de Santonje;Spain;cultural;37.7757;-2.1714
874;Abrigo del Panal;Spain;cultural;37.6679;-2.1037
874;abrigo central del Estrecho de Santonje;Spain;cultural;37.8399;-2.1712
540;Ligovsky Avenue;Russian Empire;cultural;59.9269;30.3585
368;Springbrook National Park;Australia;natural;-28.14;153.274167
186;Lord Howe Island Group;Australia;natural;-31.556175;159.079723
368;Mount Barney National Park;Australia;natural;-28.2736;152.662
306;Matobo Hills;Zimbabwe;cultural;-20.5;28.5
306;Matobo Hills;Zimbabwe;cultural;-20.583333333333;28.666666666667
1586;Murambi Genocide Memorial;Rwanda;cultural;-2.4544;29.5684
1364;Bahrain Pearling Trail;Bahrain;cultural;26.25;50.61
932;Jurisdiction of Saint-Emilion;France;cultural;44.894722222222;0.15527777777778
83;Palace and Park of Versailles;France;cultural;48.805;2.119444444
83;Palace and Park of Versailles;France;cultural;48.805;2.119444444
1360;Fosse Mathilde;France;cultural;50.3336;3.38339
1360;Fosse n° 13 bis des mines de Lens;France;cultural;50.4787;2.82136
1360;Fosse n° 2 des mines de Flines;France;cultural;50.4014;3.16009
1360;;France;cultural;50.5095;2.85055
1360;Lens railway station;France;cultural;50.426651;2.82786
1360;Goutte de lait de la Compagnie des mines de Marles;France;cultural;50.5022;2.47558
85;La Mouthe cave;France;cultural;44.9247;1.02058
943;Dunkirk city hall;France;cultural;51.037662;2.376755
1363;site archéologique du lac de Chalain;France;cultural;46.6736;5.77583
1363;Le Grand Lac de Clairvaux;France;cultural;46.5717;5.74917
1363;Les Marais de Saint-Jorioz;France;cultural;45.8421;6.16007
1363;littoral de Tresserve;France;cultural;45.6702;5.89256
1321;Cultural Centre of Firminy-Vert;France;cultural;45.3833;4.28916
943;Belfry of Lucheux;France;cultural;50.197077;2.411166
1529;Taputapuatea marae;France;cultural;-16.836111111111;-151.35916666667
1360;Monument au soldat Marche;France;cultural;50.446943;2.719221
540;Ligovsky Avenue;Soviet Union;cultural;59.9269;30.3585
874;maina;Spain;cultural;37.6609;-1.503
874;Abrigo de la Cañada de la Cruz;Spain;cultural;38.0886;-2.6978
874;Cueva del Clarillo;Spain;cultural;37.8196;-3.0591
874;Poyo Inf. de la Cimbarra;Spain;cultural;38.3883;-0.3192
874;Tabla de Pochico;Spain;cultural;38.4743;-0.3124
874;Arroyo de martín Pérez;Spain;cultural;38.387;-0.316
874;Cimbarrillo ma Antonia I;Spain;cultural;38.3826;-0.2707
874;cueva de la Feliceta;Spain;cultural;38.3795;-0.2514
874;Cimbarrillo ma Antonia II;Spain;cultural;38.3826;-0.2707
874;Prado del Azogue;Spain;cultural;38.4095;-0.2749
874;Cortijo de Sorbas I;Spain;cultural;38.2545;-2.1133
874;Olula;Spain;cultural;38.7691;-1.0259
874;Abrigo II (Abrigo de la fuente de la Arena o Caras);Spain;cultural;39.0129;-1.2421
874;Abrigo Grande de minateda;Spain;cultural;38.4659;-1.6158
874;Cortijo de Sorbas II;Spain;cultural;38.2545;-2.1133
874;Abrigo de la fuente de Montañoz II;Spain;cultural;38.1164;-2.4094
874;Abrigo de las Cañadas I;Spain;cultural;38.0917;-2.4183
874;Albrigo de Jutia II;Spain;cultural;38.1291;-2.409
874;Abrigo de la fuente de Montañoz I;Spain;cultural;38.1164;-2.4094
874;Abriga de los Idolos;Spain;cultural;38.1479;-2.3183
874;Cavidad I (Torcal de las Bojadillas) friso de los T;Spain;cultural;38.1784;-2.2222
874;Abrigo de las Cañadas II;Spain;cultural;38.0909;-2.4203
874;Cavidad IV (Torcal de las Bojadillas);Spain;cultural;38.1784;-2.2222
874;Cavidad II (Torcal de las Boladillas);Spain;cultural;38.1784;-2.2222
874;Cavidad III (Torcal de las Bojadillas);Spain;cultural;38.1784;-2.2222
874;Cavidad VI (Toral de las Bojadillas);Spain;cultural;38.1784;-2.2222
874;Cavidad V (Torcal de las Bojadillas);Spain;cultural;38.1784;-2.2222
874;Concejal II;Spain;cultural;38.1425;-2.3849
874;Cavidad VII (Torcal de las Bojadillas);Spain;cultural;38.1784;-2.2222
874;Concejal I;Spain;cultural;38.1425;-2.3849
874;Las Casas de las Ingenieros I;Spain;cultural;38.1998;-2.2661
874;Concejal III;Spain;cultural;38.1425;-2.3849
874;mingarnao II;Spain;cultural;38.1701;-2.3253
874;Las Casas de las Ingenieros Il;Spain;cultural;38.1981;-2.2675
874;mingarnao I;Spain;cultural;38.1701;-2.3253
874;Prado del Tornero I;Spain;cultural;38.1493;-2.3083
874;molino de las fuentes I;Spain;cultural;38.1334;-2.2897
874;molino de las fuentes II o de Sautuola;Spain;cultural;38.1334;-2.2897
874;Zona 1 (Solana de las Covachas);Spain;cultural;38.1256;-2.3764
874;Prado del Tornero II;Spain;cultural;38.1493;-2.3089
874;Prado del Tornero III;Spain;cultural;38.1493;-2.3088
874;Zona 2 (Solana de las Covachas);Spain;cultural;38.1256;-2.3764
874;Zona 3 (Solana de las Covachas);Spain;cultural;38.1256;-2.3764
874;Zona 4 (Solana de las Covachas);Spain;cultural;38.1256;-2.3764
874;Zona 7 (Solana de las Covachas);Spain;cultural;38.1256;-2.3764
874;Zona 5 (Solana de las Covachas);Spain;cultural;38.1256;-2.3764
874;Zona 6 (Solana de las Covachas);Spain;cultural;38.1256;-2.3764
874;Zona 9 (Solana de las Covachas);Spain;cultural;38.1256;-2.3764
874;Zona 8 (Solana de las Covachas);Spain;cultural;38.1256;-2.3764
1528;Talayotic Culture of Minorca;Spain;cultural;39.9975;3.9088888888889
892;Discovery Coast Atlantic Forest Reserves;Brazil;natural;-16.5;-39.25
892;Discovery Coast Atlantic Forest Reserves;Brazil;natural;-16.44243;-39.06376
893;Atlantic Forest South-East Reserves;Brazil;natural;-24.166666666667;-48.0
893;Atlantic Forest South-East Reserves;Brazil;natural;-24.166666666667;-48.0
1667;Koh Ker;Cambodia;cultural;13.78333333;104.53333333
1532;Sambor Prei Kuk;Cambodia;cultural;12.867283;105.040025
684;Rwenzori Mountains National Park;Uganda;natural;0.4;29.95
1342;Kudremukh;India;natural;13.129511111111;75.268552777778
1342;Koyna Wildlife Sanctuary;India;natural;17.549;73.753
155;Mount Nimba Strict Nature Reserve;Guinea;natural;7.603;-8.391
155;Mount Nimba Strict Nature Reserve;Guinea;natural;7.603;-8.391
407;Dja Faunal Reserve;Cameroon;natural;3.0167;12.9833
769;Tes;Russia;natural;49.026386111111;98.690416666667
769;Tes;Russia;natural;50.476388888889;93.066111111111
540;Alexandria Park;Russia;cultural;59.880559;29.940256
632;Anzersky Island;Russia;cultural;65.145277777778;36.096388888889
633;Church of Boris and Gleb;Russia;cultural;56.424998;40.52779
540;Totleben;Russia;cultural;60.08528;29.84861
1654;Onega petroglyphs;Russia;cultural;61.673;36.029
155;Mount Nimba Strict Nature Reserve;Ivory Coast;natural;7.603;-8.391
155;Mount Nimba Strict Nature Reserve;Ivory Coast;natural;7.603;-8.391
1495;Hisaka Island;Japan;cultural;32.78333333;128.86666667
1187;Raipas;Norway;cultural;69.93861;23.3604
1187;Raipas;Norway;cultural;69.93846;23.36028
1263;Samhah;Yemen;natural;12.15;53.05
1263;Samhah;Yemen;natural;12.15;53.05
1442;Balasagun;Kyrgyzstan;cultural;42.74759;75.248425
1221;Cathcart Tower;Canada;cultural;44.2254;-76.454
1221;Fort Frederick;Canada;cultural;44.2289;-76.4686
1348;Kafr Nabu;Syria;cultural;36.36666667;36.9
1348;Kalota;Syria;cultural;36.3525;36.93611111
1348;Kharab Shams;Syria;cultural;36.33944444;36.94277778
664;Albarregas Roman bridge;Spain;cultural;38.923464;-6.349177
875;colonial forum of Tarraco;Spain;cultural;41.11463889;1.24830556
310;Cave of Chufín;Spain;cultural;43.290555555556;-4.4580555555556
874;Cave of Niño;Spain;cultural;38.54286;-2.15525
669;Church of San Bartolomé;Spain;cultural;42.467277777778;-2.4436388888889
669;Church of San Xoán of Portomarín;Spain;cultural;42.80242983657;-7.6198976402207
669;Church of San Xoán of Portomarín;Spain;cultural;42.8077;-7.6155
669;Church of San Martín de Luiña;Spain;cultural;43.544558;-6.224348
669;Church of Santa María de Palacio;Spain;cultural;42.468083333333;-2.4443888888889
669;Church of Santa María la Real del Sar;Spain;cultural;42.871915;-8.537213
669;Church of Santa María la Real;Spain;cultural;42.577037;-1.285301
381;Colegio Mayor de Santiago el Zebedeo;Spain;cultural;40.96555556;-5.67027778
348;Convent of Saint Joseph;Spain;cultural;40.655244444444;-4.6921972222222
669;Basílica de la Virgen del Camino;Spain;cultural;42.58;-5.6414722222222
669;Church of the Saviour;Spain;cultural;42.8925;-7.80944444
669;Church of Our Lady of Bethlehem;Spain;cultural;42.3408;-4.60556
381;Convento de Santa Clara;Spain;cultural;40.961944444444;-5.6602777777778
874;Cueva de la Vieja;Spain;cultural;39.0012;-1.24308
669;San Agustín Royal Monastery;Spain;cultural;42.334341666667;-3.6999916666667
874;Cinto Ventana Cave;Spain;cultural;39.24732;-0.72985
874;del Paso Cave;Spain;cultural;38.24397;-1.57122
664;Roman thermae in Alange;Spain;cultural;38.78444444;-6.24361111
669;Basilica of St. Mary;Spain;cultural;42.59166667;-1.36222222
1187;University of Tartu Old Observatory;Estonia;cultural;58.3788;26.720111111111
527;Church of the Saviour at Berestove;Ukraine;cultural;50.437333;30.555001
865;Old Town of Lviv;Ukraine;cultural;49.84166667;24.03194444
1461;Kaeng Krachan National Park;Thailand;natural;12.798888888889;99.453333333333
144;Kilwa Kisiwani;Tanzania;cultural;-8.98173;39.51722
1380;Lobéké National Park;Cameroon;natural;2.25;15.75
1257;Andohahela National Park;Madagascar;natural;-24.741305555556;46.733805555556
1257;Andohahela National Park;Madagascar;natural;-24.7413;46.7338
430;Ravenglass Roman Bath House;United Kingdom;cultural;54.3507;-3.4042
1536;Hvalsey;Greenland;cultural;60.8282;-45.7815
1102;Saryarka – Steppe and Lakes of Northern Kazakhstan;Kazakhstan;natural;50.433333333333;69.188888888889
331;Menara gardens;Morocco;cultural;31.616703;-8.024237
1336;Naqa;Sudan;cultural;16.269444;33.275
1631;Castra Divitia;Ancient Rome;cultural;50.937238;6.973596
1631;Castra of Werthausen;Ancient Rome;cultural;51.4222;6.71111
1631;Reckenberg Roman Watchtower;Ancient Rome;cultural;51.1751;6.76654
1194;Pura Ulun Danu Batur;Indonesia;cultural;-8.25444444;115.33611111
100;Tara River Canyon;Montenegro;natural;43.250790077625;19.008466499985
132;Kordin Temples;Malta;cultural;35.877083;14.509
1007;Baviaanskloof Mega Reserve;South Africa;natural;-33.5;24.1333
100;Tara River Canyon;Bosnia and Herzegovina;natural;43.250790077625;19.008466499985
1442;Weiyang Palace;People's Republic of China;cultural;34.30444444;108.85722222
1110;Leal Senado Building;People's Republic of China;cultural;22.19333333;113.53944444
1110;Dom Pedro V Theatre;People's Republic of China;cultural;22.19195;113.53816
1110;St Lawrence's Church;People's Republic of China;cultural;22.19069444;113.5368056
1110;Guia Lighthouse;People's Republic of China;cultural;22.19651111;113.5497667
1110;Sir Robert Ho Tung Library;People's Republic of China;cultural;22.1925;113.53777778
1248;Mount Jinfo;People's Republic of China;natural;29.06666667;107.3
1135;Wunü Mountain;People's Republic of China;cultural;41.326666666667;125.41166666667
874;Rock Art of the Mediterranean Basin on the Iberian Peninsula;Spain;cultural;39.79;-1.0333333333333
1501;Peña de los Enamorados;Spain;cultural;37.06777778;-4.49
664;Roman Circus Maximus of Mérida;Spain;cultural;38.919805555556;-6.3323055555556
669;Puente del Paso Honroso;Spain;cultural;42.464027777778;-5.8784722222222
312;San Julián de los Prados;Spain;cultural;43.36769444;-5.83725
777;Haghpat Monastery;Armenia;cultural;41.093716;44.712073
700;Nazca Lines;Peru;cultural;-14.6975;-75.135
368;Wollumbin National Park;Australia;natural;-28.389722222222;153.26861111111
668;Angkor;Cambodia;cultural;13.440881;103.859081
540;Izhora Plateau;Russia;cultural;59.5;29.583333333333
769;Mongun-Taiga;Russia;natural;50.27944444;90.12
1523;Mirozhsky Monastery;Russia;cultural;57.80609;28.32868
1523;Mirozhsky Monastery;Russia;cultural;57.8056;28.3292
998;Central Amazon Conservation Complex;Brazil;natural;-2.33333;-62.0083
998;Central Amazon Conservation Complex;Brazil;natural;-2.33333;-62.0083
1513;Khangchendzonga National Park;India;mixto;27.6563;88.3123
769;Tes;Mongolia;natural;49.026386111111;98.690416666667
769;Tes;Mongolia;natural;50.476388888889;93.066111111111
712;Villa Badoer;Italy;cultural;45.03833;11.64334
712;Villa Badoer;Italy;cultural;45.030352777778;11.639861111111
91;Palazzo della Cancelleria;Italy;cultural;41.896687;12.471521
1200;Neapolis;Italy;cultural;37.075;15.27777778
1200;Neapolis;Italy;cultural;37.07529;15.277494
1487;Chiesa di San Cataldo;Italy;cultural;38.114722222222;13.3625
943;Schepenhuis;Belgium;cultural;50.938333333333;4.0388888888889
